game_date,batter,first_name,last_name,estimated_woba_using_speedangle,woba_value,woba_denom
2024-05-30,543939,Kyle,Tucker,0.3207619384689648,0.3152626574354855,3
2024-05-31,660271,Shohei,Ohtani,0.43830628182090237,0.45417808644625246,1
2024-05-31,641343,Max,Muncy,0.40161870597080157,0.35225268928096337,3
2024-05-31,624413,Mookie,Betts,0.28043979634949784,0.30632273592605297,1
2024-05-31,665487,Trea,Turner,0.3228850673537468,0.3234870428635358,4
2024-05-31,514888,Mike,Trout,0.3589780181744106,0.3543213400022534,1
2024-05-31,592450,Marcus,Semien,0.2084435904078293,0.22556884597042673,2
2024-05-31,605141,Manny,Machado,0.29070295626922243,0.33101638090910157,1
2024-05-31,621043,Juan,Soto,0.3329335716099384,0.31143551011308274,2
2024-05-31,545361,Mike,Zunino,0.40078913052262505,0.39312230895096867,3
2024-05-31,543939,Kyle,Tucker,0.40892662054375245,0.4285846894705325,2
2024-06-01,660271,Shohei,Ohtani,0.28430637295335437,0.24740130972518604,3
2024-06-01,641343,Max,Muncy,0.27720066745872185,0.30238286935643305,4
2024-06-01,624413,Mookie,Betts,0.4016073995828044,0.3557616471109159,1
2024-06-01,665487,Trea,Turner,0.3307152467832973,0.28898477627646735,1
2024-06-01,514888,Mike,Trout,0.46733799902924855,0.4457087727737687,1
2024-06-01,592450,Marcus,Semien,0.3472628891519825,0.334445028611196,4
2024-06-01,605141,Manny,Machado,0.279658925315833,0.3364483077003247,2
2024-06-01,621043,Juan,Soto,0.3318642996738295,0.26790078859659194,3
2024-06-01,545361,Mike,Zunino,0.3046003611341849,0.31488024863683145,4
2024-06-01,543939,Kyle,Tucker,0.35566864400754716,0.32753029691537977,3
2024-06-02,660271,Shohei,Ohtani,0.3461048489913919,0.3336350409361767,4
2024-06-02,641343,Max,Muncy,0.3471994804072025,0.30183350083033145,4
2024-06-02,624413,Mookie,Betts,0.33465899618545214,0.33262171381321964,2
2024-06-02,665487,Trea,Turner,0.34298593262535504,0.3111861650400751,2
2024-06-02,514888,Mike,Trout,0.32534504980327517,0.28781682150133203,1
2024-06-02,592450,Marcus,Semien,0.367033511043613,0.3641179206727454,4
2024-06-02,605141,Manny,Machado,0.32484636229385094,0.34052156038863013,3
2024-06-02,621043,Juan,Soto,0.3809382749542862,0.3469458418242674,1
2024-06-02,545361,Mike,Zunino,0.31959502456300903,0.3374034585553436,3
2024-06-02,543939,Kyle,Tucker,0.26374415594159234,0.2936672491087358,4
2024-06-03,660271,Shohei,Ohtani,0.2835161456649335,0.3114121915411637,4
2024-06-03,641343,Max,Muncy,0.3926801804556597,0.4050019001870357,2
2024-06-03,624413,Mookie,Betts,0.3290885035100076,0.3100654251600525,4
2024-06-03,665487,Trea,Turner,0.3927056979296341,0.3880793476759815,1
2024-06-03,514888,Mike,Trout,0.2572937447137003,0.2826795961625244,3
2024-06-03,592450,Marcus,Semien,0.45781044123152276,0.3813493601299165,2
2024-06-03,605141,Manny,Machado,0.37119170392657536,0.3655492087774344,1
2024-06-03,621043,Juan,Soto,0.3176642133136541,0.33493781905104086,3
2024-06-03,545361,Mike,Zunino,0.3061843758418851,0.3246308161714605,2
2024-06-03,543939,Kyle,Tucker,0.2818242248496947,0.29617357486033347,3
2024-06-04,660271,Shohei,Ohtani,0.2704756902095295,0.31532329021659183,4
2024-06-04,641343,Max,Muncy,0.3307475127875524,0.3587222499425264,1
2024-06-04,624413,Mookie,Betts,0.3381796463793455,0.3070425715953245,2
2024-06-04,665487,Trea,Turner,0.3258996412528502,0.34600221750034515,1
2024-06-04,514888,Mike,Trout,0.25626491302137266,0.23569507740394766,2
2024-06-04,592450,Marcus,Semien,0.4108763167082265,0.4014702239123785,1
2024-06-04,605141,Manny,Machado,0.30141121391287257,0.2871039731920508,4
2024-06-04,621043,Juan,Soto,0.38898430765756153,0.3700465571009404,3
2024-06-04,545361,Mike,Zunino,0.29054963728934363,0.2894169929377684,4
2024-06-04,543939,Kyle,Tucker,0.3213919989335993,0.30530326567232885,2
2024-06-05,660271,Shohei,Ohtani,0.33616726874612746,0.3734183162758626,1
2024-06-05,641343,Max,Muncy,0.2677115274315226,0.2725872762552873,3
2024-06-05,624413,Mookie,Betts,0.3391719460204026,0.34779051581932924,3
2024-06-05,665487,Trea,Turner,0.27129400422644734,0.3082761501866097,3
2024-06-05,514888,Mike,Trout,0.34815424186963534,0.32992080202317126,4
2024-06-05,592450,Marcus,Semien,0.2327431094710227,0.29754178543089843,2
2024-06-05,605141,Manny,Machado,0.34323894063089583,0.3214104317658581,2
2024-06-05,621043,Juan,Soto,0.28719186061874574,0.31073891697418876,2
2024-06-05,545361,Mike,Zunino,0.3211677031423216,0.2899950941708307,2
2024-06-05,543939,Kyle,Tucker,0.33984950005361547,0.3469448217604262,1
2024-06-06,660271,Shohei,Ohtani,0.3466011662287967,0.3743027299268334,1
2024-06-06,641343,Max,Muncy,0.2591113450374227,0.27555488830976066,4
2024-06-06,624413,Mookie,Betts,0.3147809520566279,0.3088845915715185,2
2024-06-06,665487,Trea,Turner,0.3306305055907472,0.31428062201350326,3
2024-06-06,514888,Mike,Trout,0.32599884482549146,0.34982010481234227,1
2024-06-06,592450,Marcus,Semien,0.30242444067300756,0.261101139075071,1
2024-06-06,605141,Manny,Machado,0.482875790147973,0.45896775141645063,4
2024-06-06,621043,Juan,Soto,0.24892506301916337,0.23810815455335854,1
2024-06-06,545361,Mike,Zunino,0.3945459433224801,0.4013240985586085,3
2024-06-06,543939,Kyle,Tucker,0.3639285025562245,0.3499122691408531,2
2024-06-07,660271,Shohei,Ohtani,0.4192650685016289,0.3803607547247406,1
2024-06-07,641343,Max,Muncy,0.35408450950020454,0.3240176198846444,2
2024-06-07,624413,Mookie,Betts,0.3165358156356319,0.2892395008050092,4
2024-06-07,665487,Trea,Turner,0.2900516347899745,0.2906706812791462,2
2024-06-07,514888,Mike,Trout,0.3222276374088408,0.36126852565656464,1
2024-06-07,592450,Marcus,Semien,0.3234030845925526,0.34302485642342234,3
2024-06-07,605141,Manny,Machado,0.30325664523671186,0.30367536135601714,1
2024-06-07,621043,Juan,Soto,0.39980673578513254,0.3841290275045478,2
2024-06-07,545361,Mike,Zunino,0.3006746047884547,0.3176750115767815,3
2024-06-07,543939,Kyle,Tucker,0.24773708846276526,0.2848918669595738,2
2024-06-08,660271,Shohei,Ohtani,0.3514043573269702,0.3308533470677573,2
2024-06-08,641343,Max,Muncy,0.4067305838563385,0.41607477487487293,4
2024-06-08,624413,Mookie,Betts,0.40661193834861814,0.3434103131701824,2
2024-06-08,665487,Trea,Turner,0.3082255979317026,0.29470182593332256,4
2024-06-08,514888,Mike,Trout,0.25594304746633845,0.3193282929441494,3
2024-06-08,592450,Marcus,Semien,0.4394286737118962,0.4819389491028809,1
2024-06-08,605141,Manny,Machado,0.30142882766931317,0.3100946031504948,3
2024-06-08,621043,Juan,Soto,0.3815594729170739,0.3659763336762421,4
2024-06-08,545361,Mike,Zunino,0.3096004779543906,0.3058505009680613,1
2024-06-08,543939,Kyle,Tucker,0.39175113151575314,0.38934887383713623,4
2024-06-09,660271,Shohei,Ohtani,0.4553866058221118,0.42458846138048817,2
2024-06-09,641343,Max,Muncy,0.28630546343702146,0.33162123209788025,4
2024-06-09,624413,Mookie,Betts,0.33739885298898215,0.3075649433989645,3
2024-06-09,665487,Trea,Turner,0.31855469148481286,0.33405370825377223,2
2024-06-09,514888,Mike,Trout,0.2614591832014687,0.24429364370078901,3
2024-06-09,592450,Marcus,Semien,0.368273483102844,0.34519491562947957,1
2024-06-09,605141,Manny,Machado,0.42164364962692236,0.3589187110740999,4
2024-06-09,621043,Juan,Soto,0.3004397524562228,0.29792025114817583,1
2024-06-09,545361,Mike,Zunino,0.3776577559572131,0.3390266434089914,4
2024-06-09,543939,Kyle,Tucker,0.2527455035061361,0.26975614923095603,3
2024-06-10,660271,Shohei,Ohtani,0.38050263000567863,0.3518371537065632,1
2024-06-10,641343,Max,Muncy,0.37581755621162355,0.34025460104619376,1
2024-06-10,624413,Mookie,Betts,0.32849655170573744,0.33789925257087144,1
2024-06-10,665487,Trea,Turner,0.1646725684452038,0.20795075137753283,4
2024-06-10,514888,Mike,Trout,0.2331312973180303,0.26927294867190765,4
2024-06-10,592450,Marcus,Semien,0.38332489214432863,0.37277917631476865,2
2024-06-10,605141,Manny,Machado,0.22050232454354743,0.21586973084552924,1
2024-06-10,621043,Juan,Soto,0.29091866256451726,0.26994543272211285,2
2024-06-10,545361,Mike,Zunino,0.3561221678981439,0.3222068377940184,3
2024-06-10,543939,Kyle,Tucker,0.292552597612988,0.3309194386292744,4
2024-06-11,660271,Shohei,Ohtani,0.19873974150385346,0.26564315132738164,2
2024-06-11,641343,Max,Muncy,0.2659679163513874,0.230037738731178,1
2024-06-11,624413,Mookie,Betts,0.27232703757270016,0.2475785290756756,3
2024-06-11,665487,Trea,Turner,0.2641603584592877,0.30031103115260815,2
2024-06-11,514888,Mike,Trout,0.27958744331560004,0.2817628936763845,4
2024-06-11,592450,Marcus,Semien,0.24132047392259104,0.20987234713245143,4
2024-06-11,605141,Manny,Machado,0.3648463570634905,0.3410789968562147,4
2024-06-11,621043,Juan,Soto,0.33676951232002744,0.32543842668264267,3
2024-06-11,545361,Mike,Zunino,0.28023936670833793,0.291179452390992,2
2024-06-11,543939,Kyle,Tucker,0.30714110926067323,0.2941880095840253,2
2024-06-12,660271,Shohei,Ohtani,0.3768842848866172,0.3900488813716683,3
2024-06-12,641343,Max,Muncy,0.2805659239380434,0.27044789601985697,3
2024-06-12,624413,Mookie,Betts,0.4124715879619627,0.3567985516744429,3
2024-06-12,665487,Trea,Turner,0.28771667368651205,0.3075901609891614,4
2024-06-12,514888,Mike,Trout,0.4151146886158295,0.3994354324849592,4
2024-06-12,592450,Marcus,Semien,0.29142010801161916,0.25210596670622143,3
2024-06-12,605141,Manny,Machado,0.30051991036530706,0.29525509106515185,2
2024-06-12,621043,Juan,Soto,0.375177843302414,0.3260849377199679,4
2024-06-12,545361,Mike,Zunino,0.39544382434648445,0.37021010748759536,3
2024-06-12,543939,Kyle,Tucker,0.40235025541126124,0.4057874612032743,4
2024-06-13,660271,Shohei,Ohtani,0.29975558995569485,0.32550775061374476,4
2024-06-13,641343,Max,Muncy,0.28255480120036874,0.3452469635340195,1
2024-06-13,624413,Mookie,Betts,0.2589155007170134,0.2679932646816832,1
2024-06-13,665487,Trea,Turner,0.42817811125414895,0.39811758882370335,2
2024-06-13,514888,Mike,Trout,0.3214715302642175,0.31677844733440413,1
2024-06-13,592450,Marcus,Semien,0.35641506065831247,0.3489826966391279,4
2024-06-13,605141,Manny,Machado,0.36891774203016153,0.3671805191233242,2
2024-06-13,621043,Juan,Soto,0.29273066209030707,0.2603649541599856,3
2024-06-13,545361,Mike,Zunino,0.3741054273681148,0.3616946710207938,1
2024-06-13,543939,Kyle,Tucker,0.4393922113912819,0.3562115278031848,2
2024-06-14,660271,Shohei,Ohtani,0.27065850988613677,0.29673780560711305,3
2024-06-14,641343,Max,Muncy,0.41882569634000916,0.37799583341393106,3
2024-06-14,624413,Mookie,Betts,0.2891956593963053,0.2563907905016664,4
2024-06-14,665487,Trea,Turner,0.25333788701302884,0.2777955569564238,4
2024-06-14,514888,Mike,Trout,0.23468107521742643,0.25002466279368574,4
2024-06-14,592450,Marcus,Semien,0.3919125800671002,0.3646695689359519,1
2024-06-14,605141,Manny,Machado,0.18346879563277224,0.21788731558405688,1
2024-06-14,621043,Juan,Soto,0.295565101685466,0.3159394931980752,2
2024-06-14,545361,Mike,Zunino,0.2975452639735651,0.30979467571361563,4
2024-06-14,543939,Kyle,Tucker,0.2951289514373141,0.2643140597034619,3
2024-06-15,660271,Shohei,Ohtani,0.3387103591922035,0.37469945576884944,4
2024-06-15,641343,Max,Muncy,0.45919915266294997,0.416343372281136,3
2024-06-15,624413,Mookie,Betts,0.3783604080855617,0.3788588321469416,3
2024-06-15,665487,Trea,Turner,0.23689553947858405,0.26724003565877247,2
2024-06-15,514888,Mike,Trout,0.21507783094150149,0.22487903488605585,4
2024-06-15,592450,Marcus,Semien,0.3127265440825027,0.27154019222643594,4
2024-06-15,605141,Manny,Machado,0.33953440734471685,0.37340027926767344,2
2024-06-15,621043,Juan,Soto,0.3124563581402213,0.3131167124622438,3
2024-06-15,545361,Mike,Zunino,0.4061962304618922,0.34934078045124184,1
2024-06-15,543939,Kyle,Tucker,0.24540122014672955,0.2536226015660199,4
2024-06-16,660271,Shohei,Ohtani,0.2628750306495908,0.27782220303196,1
2024-06-16,641343,Max,Muncy,0.35187080659523384,0.37716905808250006,4
2024-06-16,624413,Mookie,Betts,0.3505250593155673,0.3357972543623512,1
2024-06-16,665487,Trea,Turner,0.4454278187702206,0.43060598071254547,2
2024-06-16,514888,Mike,Trout,0.3641870097827471,0.38117650678299203,3
2024-06-16,592450,Marcus,Semien,0.4088525753564785,0.36402595609712457,1
2024-06-16,605141,Manny,Machado,0.3803367085252919,0.358051963313792,1
2024-06-16,621043,Juan,Soto,0.2700715727922413,0.2943165455945202,3
2024-06-16,545361,Mike,Zunino,0.3761574314386944,0.35692265545992846,3
2024-06-16,543939,Kyle,Tucker,0.3737390964259426,0.36055817688661285,2
2024-06-17,660271,Shohei,Ohtani,0.250760218697919,0.27189005750897594,4
2024-06-17,641343,Max,Muncy,0.3261295625304321,0.30855796662131385,4
2024-06-17,624413,Mookie,Betts,0.47305591042231193,0.4233227850998659,4
2024-06-17,665487,Trea,Turner,0.24302474004233104,0.2841744079139141,2
2024-06-17,514888,Mike,Trout,0.3633584212596751,0.3647109839339699,2
2024-06-17,592450,Marcus,Semien,0.3602683373265925,0.33757967233024044,4
2024-06-17,605141,Manny,Machado,0.32897228905827286,0.25924733088516044,4
2024-06-17,621043,Juan,Soto,0.35079488434615436,0.28484884737428323,2
2024-06-17,545361,Mike,Zunino,0.21278812357454227,0.2545229966881251,4
2024-06-17,543939,Kyle,Tucker,0.3945272162581602,0.36957054463502,1
2024-06-18,660271,Shohei,Ohtani,0.3794015678679063,0.39340470455912685,2
2024-06-18,641343,Max,Muncy,0.39769576183832706,0.3818340709482509,2
2024-06-18,624413,Mookie,Betts,0.3744975178524642,0.363826687039058,1
2024-06-18,665487,Trea,Turner,0.25098786088501013,0.25060431011912565,3
2024-06-18,514888,Mike,Trout,0.30315753815684443,0.3010873334863632,4
2024-06-18,592450,Marcus,Semien,0.3933733155846026,0.38354491639751653,2
2024-06-18,605141,Manny,Machado,0.2868721648714657,0.29401519730093967,4
2024-06-18,621043,Juan,Soto,0.3965839662440987,0.3913452367901051,4
2024-06-18,545361,Mike,Zunino,0.19113622037738162,0.2855646252929648,2
2024-06-18,543939,Kyle,Tucker,0.3051832793733401,0.27740204258714685,3
2024-06-19,660271,Shohei,Ohtani,0.3218142300898633,0.3265128245395918,4
2024-06-19,641343,Max,Muncy,0.2910112504092538,0.3155301094612956,3
2024-06-19,624413,Mookie,Betts,0.33070252174518133,0.37592939498595423,2
2024-06-19,665487,Trea,Turner,0.28577538845681416,0.276120671347395,1
2024-06-19,514888,Mike,Trout,0.3587140265856159,0.3765001311276449,4
2024-06-19,592450,Marcus,Semien,0.24422539132514692,0.24505791694530454,3
2024-06-19,605141,Manny,Machado,0.22873675913124145,0.24711907643255335,4
2024-06-19,621043,Juan,Soto,0.37772323097604904,0.3862159721897879,1
2024-06-19,545361,Mike,Zunino,0.3856715561867577,0.35197071917044176,2
2024-06-19,543939,Kyle,Tucker,0.2702246627274445,0.2733563920953793,1
2024-06-20,660271,Shohei,Ohtani,0.3413689049153523,0.36487495686128324,3
2024-06-20,641343,Max,Muncy,0.34709462860670387,0.34855036351618923,4
2024-06-20,624413,Mookie,Betts,0.3649430922340043,0.3365222672120772,3
2024-06-20,665487,Trea,Turner,0.2920240430037133,0.3098723960233624,4
2024-06-20,514888,Mike,Trout,0.2634439238898784,0.2570451034963719,2
2024-06-20,592450,Marcus,Semien,0.34211888154507186,0.36040657012924915,1
2024-06-20,605141,Manny,Machado,0.3017628904967709,0.3156972456259687,1
2024-06-20,621043,Juan,Soto,0.2821744921579076,0.3157356072873696,1
2024-06-20,545361,Mike,Zunino,0.4221061424838836,0.39665174324078467,2
2024-06-20,543939,Kyle,Tucker,0.2871081221557617,0.32759392394332865,4
2024-06-21,660271,Shohei,Ohtani,0.2761279470664551,0.2742374450566841,3
2024-06-21,641343,Max,Muncy,0.2629855381132734,0.27098085912314807,3
2024-06-21,624413,Mookie,Betts,0.22517700493612708,0.257349207845405,2
2024-06-21,665487,Trea,Turner,0.4137169736974011,0.4238722158803373,1
2024-06-21,514888,Mike,Trout,0.40418264019910094,0.40584883141072314,2
2024-06-21,592450,Marcus,Semien,0.3788382797912789,0.41616637979490845,3
2024-06-21,605141,Manny,Machado,0.379800911110422,0.381097716745306,2
2024-06-21,621043,Juan,Soto,0.4265679084706188,0.427589682158409,1
2024-06-21,545361,Mike,Zunino,0.38664057218412806,0.3435053683162319,4
2024-06-21,543939,Kyle,Tucker,0.2908668134899582,0.2815641741314613,4
2024-06-22,660271,Shohei,Ohtani,0.32425091000390716,0.301986954162729,4
2024-06-22,641343,Max,Muncy,0.3523703455891678,0.3405692499591407,4
2024-06-22,624413,Mookie,Betts,0.3355533053179124,0.35181560407848256,2
2024-06-22,665487,Trea,Turner,0.3387018899103412,0.32530279849594984,4
2024-06-22,514888,Mike,Trout,0.23269758858116332,0.23628471307734555,2
2024-06-22,592450,Marcus,Semien,0.2938770578254938,0.2950079212744969,3
2024-06-22,605141,Manny,Machado,0.3705129768080453,0.32851231251411056,4
2024-06-22,621043,Juan,Soto,0.29221458010575285,0.29959900388417326,4
2024-06-22,545361,Mike,Zunino,0.20346453856863944,0.21416566254836614,3
2024-06-22,543939,Kyle,Tucker,0.2009081599839632,0.24228921639536033,2
2024-06-23,660271,Shohei,Ohtani,0.293755453896268,0.31322501068143194,4
2024-06-23,641343,Max,Muncy,0.2337498260813298,0.2554488741556066,1
2024-06-23,624413,Mookie,Betts,0.2933733340744801,0.24299704834723032,4
2024-06-23,665487,Trea,Turner,0.33183063969332677,0.3244653128554636,3
2024-06-23,514888,Mike,Trout,0.35596647865458275,0.3693665580553218,3
2024-06-23,592450,Marcus,Semien,0.332315312132534,0.3223186114866525,4
2024-06-23,605141,Manny,Machado,0.3480774067031257,0.3761111067441134,2
2024-06-23,621043,Juan,Soto,0.4075958041870114,0.38336434686964177,4
2024-06-23,545361,Mike,Zunino,0.27946620476569023,0.32916545646389556,4
2024-06-23,543939,Kyle,Tucker,0.40481447713688173,0.4139904071090888,2
2024-06-24,660271,Shohei,Ohtani,0.2712366451314228,0.31723154320881203,2
2024-06-24,641343,Max,Muncy,0.3085517670450532,0.3332857117777871,4
2024-06-24,624413,Mookie,Betts,0.3178464601517012,0.35656789357008695,4
2024-06-24,665487,Trea,Turner,0.36423291735168656,0.29599444246357287,4
2024-06-24,514888,Mike,Trout,0.3880887334884948,0.3255280343070976,2
2024-06-24,592450,Marcus,Semien,0.2865152356511935,0.2674976418791383,3
2024-06-24,605141,Manny,Machado,0.2551471365267391,0.29035945166989874,3
2024-06-24,621043,Juan,Soto,0.27206812100992295,0.3540755908415142,1
2024-06-24,545361,Mike,Zunino,0.32213872941444677,0.3435368677660503,3
2024-06-24,543939,Kyle,Tucker,0.3714845858117351,0.3918285747951513,4
2024-06-25,660271,Shohei,Ohtani,0.42861677092114464,0.3829738212829382,2
2024-06-25,641343,Max,Muncy,0.2743972849645687,0.28337282591214735,2
2024-06-25,624413,Mookie,Betts,0.4097658561538355,0.3651055966296435,4
2024-06-25,665487,Trea,Turner,0.3502729598297276,0.3427805761690638,3
2024-06-25,514888,Mike,Trout,0.26027295443647175,0.291763007685106,4
2024-06-25,592450,Marcus,Semien,0.3796711630575534,0.39966050732892155,4
2024-06-25,605141,Manny,Machado,0.23051115001193312,0.21118672273833775,3
2024-06-25,621043,Juan,Soto,0.24942780857696756,0.2911504016860509,4
2024-06-25,545361,Mike,Zunino,0.30914204951528496,0.3458584492350577,2
2024-06-25,543939,Kyle,Tucker,0.37383232772373404,0.339393405949645,1
2024-06-26,660271,Shohei,Ohtani,0.2771833773314358,0.3060482044793555,2
2024-06-26,641343,Max,Muncy,0.20926137190471616,0.20996406831971945,3
2024-06-26,624413,Mookie,Betts,0.3443267285751322,0.30453836913949034,3
2024-06-26,665487,Trea,Turner,0.34251888549509546,0.31582568737460104,1
2024-06-26,514888,Mike,Trout,0.3814924435943858,0.3445892992377413,3
2024-06-26,592450,Marcus,Semien,0.25869497330890734,0.31935937862902003,3
2024-06-26,605141,Manny,Machado,0.27989574194031963,0.3156400902438677,1
2024-06-26,621043,Juan,Soto,0.32155073647312393,0.3145814102974057,1
2024-06-26,545361,Mike,Zunino,0.30319036490461304,0.331760930585755,2
2024-06-26,543939,Kyle,Tucker,0.23644724721410845,0.25701088330312505,4
2024-06-27,660271,Shohei,Ohtani,0.20279106126889954,0.25610899142062504,3
2024-06-27,641343,Max,Muncy,0.278085119098286,0.24835118017000032,1
2024-06-27,624413,Mookie,Betts,0.3961629814881581,0.3272037734562938,1
2024-06-27,665487,Trea,Turner,0.364072505414592,0.36563749018307523,4
2024-06-27,514888,Mike,Trout,0.28386492661879453,0.2728389617904441,1
2024-06-27,592450,Marcus,Semien,0.3647092227134169,0.35661360714526347,2
2024-06-27,605141,Manny,Machado,0.3208816165882268,0.26938989077133985,3
2024-06-27,621043,Juan,Soto,0.3759358548821219,0.3460886117513705,1
2024-06-27,545361,Mike,Zunino,0.2799609665672096,0.27811889434573095,4
2024-06-27,543939,Kyle,Tucker,0.35828898857082975,0.3409508126139146,4
2024-06-28,660271,Shohei,Ohtani,0.2635384332331366,0.301673048708892,3
2024-06-28,641343,Max,Muncy,0.2149419396085115,0.24132429845546516,4
2024-06-28,624413,Mookie,Betts,0.23883527636745236,0.27209298100215085,4
2024-06-28,665487,Trea,Turner,0.35678936757084107,0.400634684068344,1
2024-06-28,514888,Mike,Trout,0.2633970712282641,0.28737568427424315,2
2024-06-28,592450,Marcus,Semien,0.36334118701569623,0.34082722287062817,4
2024-06-28,605141,Manny,Machado,0.3216342472648778,0.2688189414598438,2
2024-06-28,621043,Juan,Soto,0.40419108039665386,0.3885600481031178,3
2024-06-28,545361,Mike,Zunino,0.28829663413818146,0.37193932213699665,2
2024-06-28,543939,Kyle,Tucker,0.36261945390028194,0.3571920440110469,2
2024-06-29,660271,Shohei,Ohtani,0.28220120687077704,0.3365263150526829,4
2024-06-29,641343,Max,Muncy,0.3478481079827864,0.34285211632281076,1
2024-06-29,624413,Mookie,Betts,0.46558194238716427,0.4494813766834558,1
2024-06-29,665487,Trea,Turner,0.2986917927529177,0.31101689755132655,1
2024-06-29,514888,Mike,Trout,0.3288017636769537,0.32074173778362924,1
2024-06-29,592450,Marcus,Semien,0.3426128410144427,0.3416658134005988,2
2024-06-29,605141,Manny,Machado,0.22445237165263737,0.18664368907186588,1
2024-06-29,621043,Juan,Soto,0.3427858542213852,0.3342576580891356,2
2024-06-29,545361,Mike,Zunino,0.31578683157953136,0.32555430382961875,1
2024-06-29,543939,Kyle,Tucker,0.2628857259258125,0.2429529080669649,2
2024-06-30,660271,Shohei,Ohtani,0.331520719244131,0.31843360358426254,2
2024-06-30,641343,Max,Muncy,0.4041718389275979,0.37383662106101656,4
2024-06-30,624413,Mookie,Betts,0.42626174442607073,0.3778866398488659,1
2024-06-30,665487,Trea,Turner,0.3880826887033738,0.3587419313860157,2
2024-06-30,514888,Mike,Trout,0.21906286595656688,0.24012848825669084,4
2024-06-30,592450,Marcus,Semien,0.3749272144640537,0.39168647019466174,3
2024-06-30,605141,Manny,Machado,0.3212352637223646,0.3110957821626954,4
2024-06-30,621043,Juan,Soto,0.36665285595203656,0.3672772679039941,1
2024-06-30,545361,Mike,Zunino,0.32289065517549687,0.31228265139712275,1
2024-06-30,543939,Kyle,Tucker,0.3874940433544129,0.40815577928727764,3
2024-07-01,660271,Shohei,Ohtani,0.3154320754645546,0.3414721559335496,1
2024-07-01,641343,Max,Muncy,0.35713843451374583,0.31458249390964654,3
2024-07-01,624413,Mookie,Betts,0.3596113206767949,0.3142853363307781,2
2024-07-01,665487,Trea,Turner,0.41655950868886177,0.38789804972173425,2
2024-07-01,514888,Mike,Trout,0.3197323797101455,0.3322749719956899,1
2024-07-01,592450,Marcus,Semien,0.4187563774322572,0.40339368976431034,4
2024-07-01,605141,Manny,Machado,0.289293118137236,0.29819303106173156,2
2024-07-01,621043,Juan,Soto,0.33387657787165004,0.3448895400141617,3
2024-07-01,545361,Mike,Zunino,0.3292783559646274,0.3662119292740858,2
2024-07-01,543939,Kyle,Tucker,0.34066641049112006,0.34118368139220684,2
2024-07-02,660271,Shohei,Ohtani,0.45714738129647003,0.3574089393130253,4
2024-07-02,641343,Max,Muncy,0.32994691220779,0.33408066171928075,1
2024-07-02,624413,Mookie,Betts,0.32900240178574175,0.32868337219619853,1
2024-07-02,665487,Trea,Turner,0.3907200337583891,0.3469328124654659,2
2024-07-02,514888,Mike,Trout,0.3150875837770001,0.33352220178090225,4
2024-07-02,592450,Marcus,Semien,0.33671106388191774,0.32061969041986715,2
2024-07-02,605141,Manny,Machado,0.2855529758113111,0.32293733639977207,4
2024-07-02,621043,Juan,Soto,0.2407539947748127,0.28532780902847893,1
2024-07-02,545361,Mike,Zunino,0.36084020750291773,0.34585391183482983,1
2024-07-02,543939,Kyle,Tucker,0.41981935935359,0.42055199194740783,3
2024-07-03,660271,Shohei,Ohtani,0.27674214088515603,0.2752699264907887,4
2024-07-03,641343,Max,Muncy,0.20043332727047877,0.2078265961746205,1
2024-07-03,624413,Mookie,Betts,0.378835615856109,0.3420023655617671,4
2024-07-03,665487,Trea,Turner,0.35082524410736987,0.31836728980396606,2
2024-07-03,514888,Mike,Trout,0.19422462042612543,0.21859144244760229,3
2024-07-03,592450,Marcus,Semien,0.33514893929102524,0.3212932767180716,2
2024-07-03,605141,Manny,Machado,0.37216438964164705,0.33708524564369524,2
2024-07-03,621043,Juan,Soto,0.41143091903705037,0.36416728872807763,1
2024-07-03,545361,Mike,Zunino,0.27259339583677833,0.3260994689623523,3
2024-07-03,543939,Kyle,Tucker,0.3149318951696406,0.2947663657761242,2
2024-07-04,660271,Shohei,Ohtani,0.35938286539389364,0.3398402450125871,3
2024-07-04,641343,Max,Muncy,0.31405598936965584,0.33971405997594517,3
2024-07-04,624413,Mookie,Betts,0.2737967685069135,0.29218569538328626,3
2024-07-04,665487,Trea,Turner,0.34282743634443225,0.2823420102254184,2
2024-07-04,514888,Mike,Trout,0.31942408188906113,0.3329653622318397,3
2024-07-04,592450,Marcus,Semien,0.3953587167529186,0.43393144728192096,4
2024-07-04,605141,Manny,Machado,0.36289841048801724,0.36331132558031703,2
2024-07-04,621043,Juan,Soto,0.38704660097331867,0.3966534158348435,4
2024-07-04,545361,Mike,Zunino,0.2639751725938026,0.2836634291855128,3
2024-07-04,543939,Kyle,Tucker,0.40310101804616005,0.36545782362190626,1
2024-07-05,660271,Shohei,Ohtani,0.3714454947399867,0.3709036681962317,3
2024-07-05,641343,Max,Muncy,0.3437812289120425,0.3681929766123677,1
2024-07-05,624413,Mookie,Betts,0.2900838189874129,0.32811072612897746,3
2024-07-05,665487,Trea,Turner,0.30587222182001733,0.32007281868904003,4
2024-07-05,514888,Mike,Trout,0.3650490095377996,0.3661858261085383,2
2024-07-05,592450,Marcus,Semien,0.46231335372885585,0.45312383934770867,2
2024-07-05,605141,Manny,Machado,0.38369939974903083,0.3622411385581197,3
2024-07-05,621043,Juan,Soto,0.39850817281921597,0.40361733687899737,1
2024-07-05,545361,Mike,Zunino,0.4462143559998239,0.4290987373791834,1
